date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:41:34	906/906	---M-Z	200	added ('OK')	image/svg+xml	etag:%2238a-650e933f-6cb8950a8156fe32;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/rm_02.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/rm_02.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:34	3538/3538	---M-Z	200	added ('OK')	image/svg+xml	etag:%22dd2-650e933f-e585ac85d677a211;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/rm_03.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/rm_03.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:34	1864/1864	---M-Z	200	added ('OK')	image/svg+xml	etag:%22748-650e933f-981abf668fd7875c;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/rm_04.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/rm_04.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:34	33234/33234	---M--	200	added ('OK')	image/png	etag:%2281d2-650e933f-9b2d3e4f17cdb18e;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/rm_shape.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/rm_shape.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:34	23830/23830	---M--	200	added ('OK')	image/png	etag:%225d16-650e933f-cb5adfedaa02bf7d;;;%22	https://html.xpressbuddy.com/coindox/assets/img/token/t_info_img.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/token/t_info_img.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:35	136207/136207	---M--	200	added ('OK')	image/png	etag:%222140f-650e933f-e395e335076ffa76;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/ti_shape.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/ti_shape.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:35	11393/11393	---M--	200	added ('OK')	image/png	etag:%222c81-650e933f-50b3a0ccf170ea25;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/ti_shape2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/ti_shape2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:35	42916/42916	---M--	200	added ('OK')	image/png	etag:%22a7a4-650e933f-7d9ed0fc2745eb4e;;;%22	https://html.xpressbuddy.com/coindox/assets/img/team/img_01.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/team/img_01.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:35	41878/41878	---M--	200	added ('OK')	image/png	etag:%22a396-650e933f-9595b21705ee1c4e;;;%22	https://html.xpressbuddy.com/coindox/assets/img/team/img_02.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/team/img_02.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:36	45105/45105	---M--	200	added ('OK')	image/png	etag:%22b031-650e933f-f19e808ad30c6d41;;;%22	https://html.xpressbuddy.com/coindox/assets/img/team/img_03.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/team/img_03.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:36	34368/34368	---M--	200	added ('OK')	image/png	etag:%228640-650e933f-20efa3021f985a8f;;;%22	https://html.xpressbuddy.com/coindox/assets/img/team/img_04.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/team/img_04.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:36	71241/71241	---M--	200	added ('OK')	image/png	etag:%2211649-650e933f-aadb87f7e1f17291;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/t_shape1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/t_shape1.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:36	11740/11740	---M--	200	added ('OK')	image/png	etag:%222ddc-650e933f-581ef35572b36458;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/t_shape2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/t_shape2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:36	2188/2188	---M--	200	added ('OK')	image/png	etag:%2288c-650e933f-f5e4e9fce721a90f;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_01.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_01.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:37	1536/1536	---M--	200	added ('OK')	image/png	etag:%22600-650e933f-9274240a67258c74;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_02.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_02.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:37	1289/1289	---M--	200	added ('OK')	image/png	etag:%22509-650e933f-24903c865b630dc9;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_03.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_03.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:37	1403/1403	---M--	200	added ('OK')	image/png	etag:%2257b-650e933f-7838625ff0b5a2e7;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_04.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_04.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:37	1964/1964	---M--	200	added ('OK')	image/png	etag:%227ac-650e933f-d6024b7a182dcd21;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_05.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_05.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:38	1678/1678	---M--	200	added ('OK')	image/png	etag:%2268e-650e933f-23b11b4cda787df1;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_06.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_06.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:38	1502/1502	---M--	200	added ('OK')	image/png	etag:%225de-650e933f-4099703b0025bcfa;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_07.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_07.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:38	1424/1424	---M--	200	added ('OK')	image/png	etag:%22590-650e933f-d3003b9bc4608944;;;%22	https://html.xpressbuddy.com/coindox/assets/img/brand/img_08.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/brand/img_08.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:38	14539/14539	---M--	200	added ('OK')	image/png	etag:%2238cb-650e933f-3e6b81327f38d609;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/c_shape1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/c_shape1.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:39	10650/10650	---M--	200	added ('OK')	image/png	etag:%22299a-650e933f-b7a4db40a9c0f1c2;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/c_shape2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/c_shape2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:39	983/983	---M--	200	added ('OK')	image/png	etag:%223d7-650e933f-f7d222b9d187ec18;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/f_shape1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/f_shape1.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:39	106760/106760	---M--	200	added ('OK')	image/png	etag:%221a108-650e933f-8dbfb939e1a7347f;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/f_shape2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/f_shape2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:40	1850/1850	---M--	200	added ('OK')	image/png	etag:%2273a-650e933f-52d18aa899740a9;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/f_shape3.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/f_shape3.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:40	12488/12488	---M--	200	added ('OK')	image/png	etag:%2230c8-650e933f-f98b8d8dfa23386a;;;%22	https://html.xpressbuddy.com/coindox/assets/img/bg/footer_bg.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/bg/footer_bg.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:40	2045/2045	---M-Z	200	added ('OK')	image/svg+xml	etag:%227fd-650e933f-2ca2d9ca6c7eb6ad;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/pdf.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/pdf.svg	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:40	2782/2782	---M--	200	added ('OK')	image/png	etag:%22ade-650e933f-e6a299c7cd4cfc53;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/f_icon1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/f_icon1.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:41	1527/1527	---M--	200	added ('OK')	image/png	etag:%225f7-650e933f-841a654efc4411bb;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/f_icon2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/f_icon2.png	(from https://html.xpressbuddy.com/coindox/home-3.html)
17:41:41	78049/78049	---M--	200	added ('OK')	image/png	etag:%22130e1-650e933f-b38532608c6f7b9f;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/b_shape1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/b_shape1.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:41	7124/7124	---M--	200	added ('OK')	image/png	etag:%221bd4-650e933f-b18b251feda42f7d;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/bi_01.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/bi_01.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:42	9738/9738	---M--	200	added ('OK')	image/png	etag:%22260a-650e933f-5fc2bc7f4e837bbc;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/bi_02.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/bi_02.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:42	10755/10755	---M--	200	added ('OK')	image/png	etag:%222a03-650e933f-640ccedfa606d5b8;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/bi_04.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/bi_04.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:42	8695/8695	---M--	200	added ('OK')	image/png	etag:%2221f7-650e933f-faff73ed37f34367;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/bi_03.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/bi_03.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:42	88112/88112	---M--	200	added ('OK')	image/jpeg	etag:%2215830-650e933f-ad5c4de8f6af7e28;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/img_01.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/img_01.jpg	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:43	50228/50228	---M--	200	added ('OK')	image/jpeg	etag:%22c434-650e933f-d59c81389f418c68;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/img_02.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/img_02.jpg	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:43	75381/75381	---M--	200	added ('OK')	image/jpeg	etag:%2212675-650e933f-b229f77474ee41b;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/img_04.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/img_04.jpg	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:43	48359/48359	---M--	200	added ('OK')	image/jpeg	etag:%22bce7-650e933f-c7e86d591484547f;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/img_03.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/img_03.jpg	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:43	4262/4262	---M--	200	added ('OK')	image/jpeg	etag:%2210a6-650e933f-23411b53f5a91a20;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/w_01.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/w_01.jpg	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:43	5404/5404	---M--	200	added ('OK')	image/jpeg	etag:%22151c-650e933f-f965db03077eff3e;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/w_02.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/w_02.jpg	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:44	5011/5011	---M--	200	added ('OK')	image/jpeg	etag:%221393-650e933f-68b6a12011ecd6c0;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/w_03.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/w_03.jpg	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:44	212450/212450	---M--	200	added ('OK')	image/png	etag:%2233de2-650e933f-f498dcb6f428cc97;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/b_shape3.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/b_shape3.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:44	111422/111422	---M--	200	added ('OK')	image/png	etag:%221b33e-650e933f-3349d27d20b4b89d;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/b_shape2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/b_shape2.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:45	68441/68441	---M--	200	added ('OK')	image/png	etag:%2210b59-650e933f-526a9f13835b791;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/b_shape4.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/b_shape4.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:45	56452/56452	---M--	200	added ('OK')	image/jpeg	etag:%22dc84-650e933f-6d57b98c6f5c4ff5;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/img_05.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/img_05.jpg	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:45	1192/1192	---M-Z	200	added ('OK')	image/svg+xml	etag:%224a8-650e933f-7d3a7b0a69d53c9c;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/quote.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/quote.svg	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:46	59058/59058	---M--	200	added ('OK')	image/jpeg	etag:%22e6b2-650e933f-80e0636d1117757a;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/img_06.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/img_06.jpg	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:46	48333/48333	---M--	200	added ('OK')	image/jpeg	etag:%22bccd-650e933f-b99cfe70869e805e;;;%22	https://html.xpressbuddy.com/coindox/assets/img/blog/img_07.jpg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/blog/img_07.jpg	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:46	199523/199523	---M--	200	added ('OK')	image/png	etag:%2230b63-650e933f-7740f6ce0071c8f9;;;%22	https://html.xpressbuddy.com/coindox/assets/img/shape/b_shape5.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/shape/b_shape5.png	(from https://html.xpressbuddy.com/coindox/blog.html)
17:41:46	10115/10115	---M--	200	added ('OK')	image/png	etag:%222783-650e933f-121038efa4a889e3;;;%22	https://html.xpressbuddy.com/coindox/assets/img/avatar/avatar1.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/avatar/avatar1.png	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:46	778/778	---M--	200	added ('OK')	image/png	etag:%2230a-650e933f-ff0a4f7049bd6e2a;;;%22	https://html.xpressbuddy.com/coindox/assets/img/icon/grid_icon.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/grid_icon.png	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:46	9140/9140	---M--	200	added ('OK')	image/png	etag:%2223b4-650e933f-e5348975cff5f1da;;;%22	https://html.xpressbuddy.com/coindox/assets/img/avatar/avatar2.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/avatar/avatar2.png	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:47	9542/9542	---M--	200	added ('OK')	image/png	etag:%222546-650e933f-c0cb0a2055139789;;;%22	https://html.xpressbuddy.com/coindox/assets/img/avatar/avatar3.png	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/avatar/avatar3.png	(from https://html.xpressbuddy.com/coindox/blog-single.html)
17:41:47	3006/3006	---M-Z	200	added ('OK')	image/svg+xml	etag:%22bbe-650e933f-bf542bbec2391a39;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/call.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/call.svg	(from https://html.xpressbuddy.com/coindox/contact.html)
17:41:47	1803/1803	---M-Z	200	added ('OK')	image/svg+xml	etag:%2270b-650e933f-1ab7c660847a3ed2;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/mail.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/mail.svg	(from https://html.xpressbuddy.com/coindox/contact.html)
17:41:47	1404/1404	---M-Z	200	added ('OK')	image/svg+xml	etag:%2257c-650e933f-8e3be156c7e1f30;gz%22	https://html.xpressbuddy.com/coindox/assets/img/icon/location.svg	C:/Users/os/Downloads/Eskills%20web/html.xpressbuddy.com/coindox/assets/img/icon/location.svg	(from https://html.xpressbuddy.com/coindox/contact.html)
